12120,2022,07,26,03,00,AAXX 26031 12120 41859 72805 10192 20179 30064 40068 53014 78022 879//==
12120,2022,07,26,04,00,AAXX 26041 12120 41570 72805 10180 20170 30066 40070 52013 78088 879//==
12120,2022,07,26,05,00,AAXX 26051 12120 41475 72607 10183 20175 30071 40075 51016 72582 879//==
12120,2022,07,26,06,00,AAXX 26061 12120 11480 72606 10185 20175 30070 40074 50006 60042 70182 872// 333 10258 20178 31017 55122 70037==
12120,2022,07,26,07,00,AAXX 26071 12120 42581 72607 10197 20169 30074 40078 52008 85202==
12120,2022,07,26,08,00,AAXX 26081 12120 42481 72708 10206 20162 30077 40081 53006 84202==
12120,2022,07,26,09,00,AAXX 26091 12120 41581 72608 10203 20163 30083 40087 52013 70382 85202==
12120,2022,07,26,10,00,AAXX 26101 12120 42581 62609 10214 20170 30087 40091 52013 83202==
12120,2022,07,26,11,00,AAXX 26111 12120 42581 62710 10214 20168 30091 40095 52014 85202==
12120,2022,07,26,12,00,AAXX 26121 12120 11581 52710 10214 20161 30091 40095 51008 69911 70182 83202 333 90760 91113==
12120,2022,07,26,13,00,AAXX 26131 12120 42581 62610 10214 20166 30091 40095 51004 83232 333 90710 91114==
12120,2022,07,26,14,00,AAXX 26141 12120 42581 62709 10204 20156 30095 40099 53004 84202 333 90710 91115==
12120,2022,07,26,15,00,AAXX 26151 12120 42681 62709 10197 20141 30100 40104 53009 862// 333 90730 91115==
12120,2022,07,26,16,00,AAXX 26161 12120 42681 22710 10194 20129 30103 40107 52012 82201==
12120,2022,07,26,17,00,AAXX 26171 12120 42681 32710 10182 20113 30107 40111 52012 83200 333 90710 91114==
12120,2022,07,26,18,00,AAXX 26181 12120 12581 32709 10175 20120 30112 40116 53012 69912 83200 333 10221 20173 90760 91115==
12120,2022,07,26,19,00,AAXX 26191 12120 42581 52808 10170 20108 30115 40119 52012 85200 333 91013 90710 91113==
12120,2022,07,26,20,00,AAXX 26201 12120 42681 12708 10165 20101 30116 40120 51009 81200==
12120,2022,07,26,21,00,AAXX 26211 12120 42681 12708 10165 20099 30117 40121 52005 81200 333 90730 91113==
12120,2022,07,26,22,00,AAXX 26221 12120 42681 32807 10171 20102 30116 40120 50001 83200==
12120,2022,07,26,23,00,AAXX 26231 12120 42681 32808 10167 20086 30117 40121 52001 83200 333 90710 91112==
12120,2022,07,27,00,00,AAXX 27001 12120 12681 32806 10163 20099 30115 40119 57002 60001 83200 333 90760 91113==
12120,2022,07,27,01,00,AAXX 27011 12120 42681 72906 10166 20104 30117 40121 52001 872//==
12120,2022,07,27,02,00,AAXX 27021 12120 42681 62904 10157 20100 30116 40120 57001 863//==
12120,2022,07,27,03,00,AAXX 27031 12120 41581 72705 10155 20103 30116 40120 51001 78081 873//==
12120,2022,07,27,04,00,AAXX 27041 12120 41681 72005 10134 20111 30119 40123 53002 78082 873//==
12120,2022,07,27,05,00,AAXX 27051 12120 41566 72207 10137 20109 30119 40123 52003 78082 873//==
12120,2022,07,27,06,00,AAXX 27061 12120 11459 72306 10134 20118 30124 40128 52008 60022 78081 873// 333 10175 20133 31013 55111 70017==
12120,2022,07,27,07,00,AAXX 27071 12120 41460 72307 10143 20128 30124 40128 52005 78182 879// 333 91014 90710 91114==
12120,2022,07,27,08,00,AAXX 27081 12120 41481 72508 10169 20120 30125 40129 51006 72522 879// 333 90710 91114==
12120,2022,07,27,09,00,AAXX 27091 12120 41481 72708 10149 20126 30131 40135 53007 72582 873// 333 90730 91114==
12120,2022,07,27,10,00,AAXX 27101 12120 41481 72709 10155 20115 30134 40138 52010 72522 879// 333 90710 91112==
12120,2022,07,27,11,00,AAXX 27111 12120 42581 72709 10163 20112 30136 40140 51011 873//==
12120,2022,07,27,12,00,AAXX 27121 12120 11570 72610 10150 20125 30139 40143 52008 60021 78082 873// 333 90760 91114==
12125,2022,07,25,06,00,AAXX 25061 12125 15/81 /1601 10194 20151 30110 40157 58010 69912 333 10194 20125 3/010 55018 70002 91203 91302 93000=
12125,2022,07,25,07,00,AAXX 25071 12125 45/81 /1802 10222 20153 30103 40149 58015==
12125,2022,07,25,08,00,AAXX 25081 12125 45/81 /1804 10239 20143 30099 40145 57016==
12125,2022,07,25,09,00,AAXX 25091 12125 45/81 /1904 10255 20140 30095 40141 56015==
12125,2022,07,25,10,00,AAXX 25101 12125 45/81 /1704 10264 20138 30092 40138 57011==
12125,2022,07,25,11,00,AAXX 25111 12125 45/81 /1805 10274 20148 30088 40134 57011==
12125,2022,07,25,12,00,AAXX 25121 12125 15/81 /1504 10279 20142 30078 40123 58017 69941==
12125,2022,07,25,13,00,AAXX 25131 12125 45/81 /1505 10280 20139 30069 40114 58023==
12125,2022,07,25,14,00,AAXX 25141 12125 45/81 /1604 10283 20145 30060 40105 57028 333 90710 91109==
12125,2022,07,25,15,00,AAXX 25151 12125 45/81 /1604 10287 20141 30053 40098 57025 333 90730 91109==
12125,2022,07,25,16,00,AAXX 25161 12125 45/81 /1602 10281 20136 30047 40092 56022==
12125,2022,07,25,17,00,AAXX 25171 12125 45/81 /1702 10283 20134 30039 40084 57021==
12125,2022,07,25,18,00,AAXX 25181 12125 15/81 /1502 10275 20119 30031 40076 57022 60012 333 10290 20194 91109 91205 91303 93001=
12125,2022,07,25,19,00,AAXX 25191 12125 45/81 /0902 10236 20146 30029 40075 56018==
12125,2022,07,25,20,00,AAXX 25201 12125 45/81 /1302 10239 20131 30026 40072 56013==
12125,2022,07,25,21,00,AAXX 25211 12125 45/81 /1404 10243 20126 30019 40065 58012==
12125,2022,07,25,22,00,AAXX 25221 12125 45/81 /2604 10247 20123 30022 40068 55007 333 90710 91109==
12125,2022,07,25,23,00,AAXX 25231 12125 45/81 /3501 10223 20142 30018 40064 56008==
12125,2022,07,26,00,00,AAXX 26001 12125 15/81 /1503 10230 20129 30009 40055 58010 69911 333 90760 91109==
12125,2022,07,26,01,00,AAXX 26011 12125 45/81 /2003 10224 20129 30011 40057 55011==
12125,2022,07,26,02,00,AAXX 26021 12125 45/81 /2603 10209 20141 30013 40059 55005==
12125,2022,07,26,03,00,AAXX 26031 12125 47/57 /2704 10199 20173 30019 40065 53010 762// 333 90730 91109==
12125,2022,07,26,04,00,AAXX 26041 12125 47/64 /2603 10187 20177 30023 40070 52012 761//==
